liga,G,A,TR,TA,Crn,S,SOnT,BS,P,C,E,O,FC,FR,SAV,AP,HW,SIB,SOB,HS,GK,Ti,GOTB,RFG,LFG,HG,PG,GFSP,liga_rival,equipo_rival,G_rival,A_rival,TR_rival,TA_rival,Crn_rival,S_rival,SOnT_rival,BS_rival,P_rival,C_rival,E_rival,O_rival,FC_rival,FR_rival,SAV_rival,AP_rival,HW_rival,SIB_rival,SOB_rival,HS_rival,GK_rival,Ti_rival,GOTB_rival,RFG_rival,LFG_rival,HG_rival,PG_rival,GFSP_rival
Bundesliga,38.275,27.4,2.225,49.95,119.65,329.775,116.05,89.675,11360.7,433.95,392.625,41.75,269.6,257.975,74.075,9266.65,8.675,219.775,109.925,61.125,178.525,472.225,4.575,20.9,10.625,6.525,2.925,0.7,0.0,0.0,38.275,27.4,2.225,49.95,119.65,329.775,116.05,89.675,11360.7,433.95,392.625,41.75,269.6,257.975,74.075,9266.65,8.675,219.775,109.925,61.125,178.525,472.225,4.575,20.9,10.625,6.525,2.925,0.7
ENG Premier League,41.28260869565217,30.065217391304348,1.9130434782608696,59.391304347826086,144.34782608695653,365.17391304347825,130.52173913043478,103.43478260869566,12413.565217391304,467.2391304347826,477.0652173913044,49.630434782608695,298.60869565217394,288.54347826086956,84.91304347826087,10322.021739130434,9.73913043478261,247.04347826086956,118.06521739130434,60.95652173913044,189.04347826086956,461.9782608695652,4.913043478260869,20.52173913043478,13.826086956521738,6.695652173913044,3.0869565217391304,0.391304347826087,0.0,0.0,41.28260869565217,30.065217391304348,1.9130434782608696,59.391304347826086,144.34782608695653,365.17391304347825,130.52173913043478,103.43478260869566,12413.565217391304,467.2391304347826,477.0652173913044,49.630434782608695,298.60869565217394,288.54347826086956,84.91304347826087,10322.021739130434,9.73913043478261,247.04347826086956,118.06521739130434,60.95652173913044,189.04347826086956,461.9782608695652,4.913043478260869,20.52173913043478,13.826086956521738,6.695652173913044,3.0869565217391304,0.391304347826087
Eredivisie,36.19047619047619,25.904761904761905,2.0238095238095237,36.19047619047619,123.80952380952381,323.95238095238096,117.07142857142857,85.21428571428571,10383.142857142857,432.6904761904762,394.42857142857144,32.666666666666664,235.8095238095238,225.16666666666666,77.73809523809524,8345.666666666666,8.952380952380953,211.11904761904762,112.23809523809524,55.833333333333336,189.4047619047619,467.23809523809524,4.928571428571429,19.071428571428573,11.0,5.928571428571429,2.5,0.47619047619047616,0.0,0.0,36.19047619047619,25.904761904761905,2.0238095238095237,36.19047619047619,123.80952380952381,323.95238095238096,117.07142857142857,85.21428571428571,10383.142857142857,432.6904761904762,394.42857142857144,32.666666666666664,235.8095238095238,225.16666666666666,77.73809523809524,8345.666666666666,8.952380952380953,211.11904761904762,112.23809523809524,55.833333333333336,189.4047619047619,467.23809523809524,4.928571428571429,19.071428571428573,11.0,5.928571428571429,2.5,0.47619047619047616
La Liga,33.21739130434783,23.565217391304348,2.760869565217391,61.84782608695652,121.82608695652173,313.19565217391306,108.23913043478261,78.91304347826087,11435.239130434782,476.5652173913044,426.39130434782606,55.93478260869565,333.2391304347826,315.82608695652175,72.3913043478261,9321.369565217392,8.934782608695652,202.04347826086956,110.45652173913044,57.28260869565217,197.2826086956522,525.2608695652174,4.0,15.956521739130435,11.630434782608695,5.413043478260869,2.891304347826087,0.41304347826086957,0.0,0.0,33.21739130434783,23.565217391304348,2.760869565217391,61.84782608695652,121.82608695652173,313.19565217391306,108.23913043478261,78.91304347826087,11435.239130434782,476.5652173913044,426.39130434782606,55.93478260869565,333.2391304347826,315.82608695652175,72.3913043478261,9321.369565217392,8.934782608695652,202.04347826086956,110.45652173913044,57.28260869565217,197.2826086956522,525.2608695652174,4.0,15.956521739130435,11.630434782608695,5.413043478260869,2.891304347826087,0.41304347826086957
Liga MX,41.388888888888886,28.444444444444443,4.361111111111111,68.41666666666667,152.08333333333334,407.72222222222223,137.47222222222223,96.19444444444444,12980.083333333334,540.9166666666666,534.1388888888889,46.69444444444444,352.8333333333333,331.6388888888889,91.5,10646.333333333334,10.305555555555555,240.08333333333334,167.97222222222223,75.41666666666667,270.27777777777777,649.1388888888889,6.888888888888889,20.88888888888889,13.833333333333334,6.638888888888889,4.111111111111111,0.6111111111111112,0.0,0.0,41.388888888888886,28.444444444444443,4.361111111111111,68.41666666666667,152.08333333333334,407.72222222222223,137.47222222222223,96.19444444444444,12980.083333333334,540.9166666666666,534.1388888888889,46.69444444444444,352.8333333333333,331.6388888888889,91.5,10646.333333333334,10.305555555555555,240.08333333333334,167.97222222222223,75.41666666666667,270.27777777777777,649.1388888888889,6.888888888888889,20.88888888888889,13.833333333333334,6.638888888888889,4.111111111111111,0.6111111111111112
MLS EEUU,50.810344827586206,36.10344827586207,3.1724137931034484,75.98275862068965,175.63793103448276,457.67241379310343,162.68965517241378,117.44827586206897,16066.879310344828,600.3275862068965,551.1379310344828,62.03448275862069,420.87931034482756,399.87931034482756,107.20689655172414,13254.5,12.327586206896552,288.63793103448273,168.18965517241378,75.1896551724138,266.8448275862069,646.2758620689655,7.448275862068965,27.982758620689655,14.827586206896552,7.775862068965517,4.120689655172414,0.896551724137931,0.0,0.0,50.810344827586206,36.10344827586207,3.1724137931034484,75.98275862068965,175.63793103448276,457.67241379310343,162.68965517241378,117.44827586206897,16066.879310344828,600.3275862068965,551.1379310344828,62.03448275862069,420.87931034482756,399.87931034482756,107.20689655172414,13254.5,12.327586206896552,288.63793103448273,168.18965517241378,75.1896551724138,266.8448275862069,646.2758620689655,7.448275862068965,27.982758620689655,14.827586206896552,7.775862068965517,4.120689655172414,0.896551724137931
UEFA Champions League,6.27710843373494,4.337349397590361,0.3433734939759036,8.849397590361447,20.795180722891565,55.87951807228916,19.93975903614458,14.614457831325302,1972.632530120482,66.87349397590361,70.21686746987952,7.259036144578313,47.37951807228916,45.036144578313255,13.301204819277109,1643.1807228915663,1.536144578313253,35.9277108433735,19.246987951807228,8.596385542168674,30.16867469879518,74.29518072289157,0.8855421686746988,3.3132530120481927,2.0602409638554215,0.7951807228915663,0.572289156626506,0.15060240963855423,0.0,0.0,6.27710843373494,4.337349397590361,0.3433734939759036,8.849397590361447,20.795180722891565,55.87951807228916,19.93975903614458,14.614457831325302,1972.632530120482,66.87349397590361,70.21686746987952,7.259036144578313,47.37951807228916,45.036144578313255,13.301204819277109,1643.1807228915663,1.536144578313253,35.9277108433735,19.246987951807228,8.596385542168674,30.16867469879518,74.29518072289157,0.8855421686746988,3.3132530120481927,2.0602409638554215,0.7951807228915663,0.572289156626506,0.15060240963855423
serieA,32.369565217391305,22.652173913043477,2.1956521739130435,51.608695652173914,119.5,312.10869565217394,102.73913043478261,84.71739130434783,10811.652173913044,435.60869565217394,378.0217391304348,39.82608695652174,301.5652173913044,283.30434782608694,68.0,8969.869565217392,8.717391304347826,198.3913043478261,113.58695652173913,58.71739130434783,183.1086956521739,459.95652173913044,4.1521739130434785,16.17391304347826,10.456521739130435,5.565217391304348,3.3260869565217392,0.5,0.0,0.0,32.369565217391305,22.652173913043477,2.1956521739130435,51.608695652173914,119.5,312.10869565217394,102.73913043478261,84.71739130434783,10811.652173913044,435.60869565217394,378.0217391304348,39.82608695652174,301.5652173913044,283.30434782608694,68.0,8969.869565217392,8.717391304347826,198.3913043478261,113.58695652173913,58.71739130434783,183.1086956521739,459.95652173913044,4.1521739130434785,16.17391304347826,10.456521739130435,5.565217391304348,3.3260869565217392,0.5
